0.260227206,0.283599511,-0.981614160
-0.872150305,0.045535977,0.345025464
0.595213454,0.887990243,-0.334321295
0.202607974,0.715726767,-0.739578186
0.082887484,0.908968078,-0.722799463
0.600121753,0.032574190,-0.916602911
0.679068126,0.061570441,-0.757566256
0.436345348,0.195116283,-0.926872517
0.690039952,0.538973547,-0.358808515
-0.380547408,0.427325988,0.778118884
-0.896192625,0.146826280,0.222348400
0.324186388,0.638358141,-0.681557088
0.219231712,0.390656901,-0.948606741
0.944698878,0.951985218,-0.044158960
0.352529771,0.641431720,-0.653407020
0.358048788,0.395586139,-0.827796875
-0.693316640,0.708199040,0.297929446
0.048173213,0.321627363,-0.787604116
-0.026912818,0.866118564,0.779147654
0.824682680,0.366327485,-0.255353753
0.135906678,0.332557228,-0.975766745
0.179170057,0.347636552,-0.983630119
-0.205923899,0.866857891,0.652791303
-0.518400572,0.615795916,0.506694435
-0.790370847,0.812685499,0.185955026
0.545486784,0.255007276,-0.738337659
0.715320039,0.085053953,-0.657144492
-0.311377585,0.171262699,0.990527102
-0.094355203,0.778544814,0.787157119
-0.511779803,0.078900023,0.959451266
-0.181351504,0.216602262,0.919318712
-0.777569213,0.575512443,0.248642047
-0.382477348,0.661675185,0.613560807
-0.570920656,0.915586324,0.346307075
-0.256290680,0.129165563,0.917922707
0.245305488,0.901525280,-0.605923153
-0.113283406,0.927315064,0.691520272
-0.000197954,0.429714907,0.022670108
0.228405559,0.965390715,-0.590048196
0.852992982,0.462442431,-0.188695897
0.489684806,0.497577334,-0.606463818
0.055693104,0.768638559,-0.821831038
-0.162153886,0.720414557,0.769689849
0.401171468,0.906136105,-0.483402119
-0.731627997,0.715274210,0.259446657
0.812105464,0.939850619,-0.150141446
-0.922058021,0.841821685,0.067981409
0.914270576,0.929777569,-0.069482048
-0.667348377,0.944271085,0.263401000
0.740877556,0.803031398,-0.231292011
-0.038022945,0.248430544,0.433083105
0.573573100,0.898118350,-0.349033214
-0.444352483,0.536598343,0.629237694
-0.108769625,0.905156277,0.706033043
-0.873029649,0.718085824,0.123387528
0.217309169,0.056663443,-0.723813936
0.416517568,0.045032226,-0.990569097
0.490106904,0.511993200,-0.596477020
0.815298020,0.092117547,-0.437812114
0.648502831,0.092688608,-0.768928208
-0.295811040,0.434480808,0.855956197
0.885517953,0.558497932,-0.131405217
-0.458157273,0.257175171,0.845793369
0.737424809,0.242317263,-0.457865583
-0.713346059,0.301030912,0.453623359
0.163633823,0.550845072,-0.881374441
0.588450474,0.556847395,-0.463315579
-0.401999693,0.418122562,0.762876423
0.604429845,0.618916075,-0.417625144
0.872247521,0.377240146,-0.184033052
0.099961870,0.588288750,-0.903388498
0.661753296,0.166745126,-0.656352663
-0.177630360,0.885361424,0.665047719
-0.868172912,0.803343903,0.118411277
-0.160770329,0.810015746,0.717931842
-0.931086334,0.373143388,0.100514382
-0.800602929,0.643457702,0.207679985
-0.429686713,0.690492946,0.554104195
0.843222711,0.149208076,-0.331099388
0.693078761,0.085896303,-0.698680404
-0.226536034,0.433987618,0.914786521
-0.021185861,0.947874583,0.722382407
0.523813257,0.320325921,-0.704425094
-0.437310108,0.841332992,0.479407491
0.724483628,0.510064115,-0.330557256
-0.295838111,0.965222307,0.540559241
-0.349707264,0.201749636,0.980949559
0.722186430,0.793595274,-0.249845112
0.318989871,0.930908814,-0.537058530
0.808857697,0.733353593,-0.182362449
0.685332678,0.262317936,-0.525810829
-0.681631542,0.659858138,0.324015325
0.407775220,0.187029753,-0.956573039
-0.198441181,0.885640420,0.649160889
0.116661458,0.573635760,-0.901045333
-0.581153432,0.524460914,0.488313455
0.044525982,0.113599502,-0.215375986
0.915691117,0.567111864,-0.096110578
-0.937823123,0.756290249,0.058615634
0.908704856,0.584477827,-0.102019525
